x,y,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,label
-63.530323,-15.185649,0,1,1,2,0,5,6,5,1,4,1,4,4,5,5,rabbinic law
-5.6099944,6.0077133,0,1,1,1,4,4,4,6,7,4,1,6,0,13,14,the insect world
42.74641,-60.783314,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,online concert recordings
-42.941517,26.85973,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,presidents
-5.710201,-0.08788494,0,1,2,1,4,4,4,6,7,4,1,6,6,13,14,evolutionary biology
78.77148,32.730732,0,1,2,0,2,2,2,3,5,6,10,9,9,11,11,cricket
-67.880684,-37.69893,0,1,2,1,3,3,3,1,4,7,4,0,5,10,10,his times
8.28232,-8.901097,0,1,2,1,4,4,4,6,7,4,7,5,0,7,7,silence
-69.815735,-37.407486,0,1,2,1,3,3,3,1,4,7,4,0,5,10,10,his ancient time
50.996243,-62.192253,0,1,2,1,4,4,4,6,7,0,7,11,11,7,12,underground rock
19.806015,26.693584,0,0,2,1,4,4,4,7,6,2,9,8,6,3,3,chickenhood
-45.582584,3.086216,0,1,1,1,4,4,4,4,7,0,1,6,12,5,14,the Incas
-71.90484,8.42508,0,1,2,2,0,5,6,5,1,1,6,4,4,5,5,patriotism
-11.465938,13.579859,0,1,1,1,3,4,4,6,7,4,1,5,0,4,4,the spirit realm
48.331894,-5.663603,0,1,2,1,4,4,4,6,7,0,7,6,12,13,14,kazoos
77.80754,42.94406,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,Hooverball
-65.03353,-45.422005,0,1,1,1,0,3,3,1,4,7,4,0,5,10,10,their own time
51.990276,15.476444,0,1,2,1,4,4,4,6,7,0,7,6,12,13,14,whales
15.647531,-11.9580965,0,1,2,1,4,4,4,6,7,4,7,5,0,13,7,sex
83.2222,56.462044,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,third basemen
-20.278612,-43.929672,0,1,1,1,3,1,5,0,3,4,8,1,1,1,1,computerdom
-72.35502,64.0886,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,the Galilee
69.85297,-65.04533,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,dancehall
24.763552,47.96563,0,1,2,1,4,4,4,6,7,0,7,5,12,7,14,sunken ships
13.818669,15.784266,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,his team
-75.58394,14.48844,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,European diplomacy
77.65256,44.735897,0,1,2,0,2,2,2,3,5,6,10,9,9,11,11,Arena ball
-4.2173853,-6.012151,0,1,2,1,4,4,4,6,7,4,7,6,6,13,13,the quantitative method
1.0198747,-10.578423,0,1,1,2,4,4,5,6,8,4,8,1,1,13,7,distribution
-17.755777,-70.80563,0,1,1,1,3,1,1,2,3,4,1,10,10,4,4,childrens fiction
-52.49991,79.19234,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,East Asia
-83.866516,-16.755806,0,1,1,1,3,3,3,1,4,7,1,5,5,4,4,the Ming Dynasty
-49.466362,19.325113,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,lobbying groups
-34.93837,10.140581,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,agencies
-58.497448,38.933975,0,0,1,2,0,5,6,5,1,1,6,4,4,0,0,New York politics
-104.94157,-38.72484,0,1,2,1,4,4,4,6,7,0,7,5,5,7,7,96
-10.20059,91.32125,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Springfield
68.809326,36.2357,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,the tournament
24.53446,11.350576,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,Anatevka
16.208073,-32.3262,0,1,1,1,4,1,1,2,0,3,5,7,7,8,8,Italian design
7.4723825,38.61076,0,1,1,2,4,4,4,6,7,4,1,6,6,13,13,the beef world
59.9812,-83.44849,0,0,0,1,3,1,1,7,0,5,0,11,11,12,12,jazz clubs
-20.27904,63.378956,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,the East End
41.498924,4.65082,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,sport shoes
-15.0773115,25.701555,0,1,1,1,3,1,1,2,0,0,1,5,0,7,14,the US avantgarde
-63.59969,43.559814,0,0,1,2,0,5,6,5,1,1,6,4,4,5,5,Suffolk law
-72.23841,63.968395,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Galilee
-62.979176,38.54334,0,0,1,2,0,5,6,5,1,1,6,4,4,0,0,the Fix Albany movement
-33.270138,7.503613,0,1,1,2,4,5,5,0,8,4,8,1,1,6,6,agenting
11.893778,72.28401,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,dry land
15.415476,-95.24064,0,1,1,1,4,1,5,0,8,3,5,7,7,8,8,photographers
6.017031,69.951004,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,the Potomac
84.8492,16.544254,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,skating
-24.687254,-18.197224,0,1,1,2,2,2,5,0,8,9,8,1,1,6,6,the club management business
6.5976596,38.865456,0,1,1,2,4,4,5,0,8,9,1,6,6,13,13,the food world
25.394672,-28.940615,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,10thcentury tastes
-4.906064,-21.608372,0,1,1,1,4,3,4,1,4,7,4,6,5,13,13,modern ailments
40.419792,-29.68545,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,cocktails
1.3433827,-77.93766,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,French cinema
-26.089262,-27.21675,0,1,2,2,4,4,5,0,8,9,8,1,1,6,6,retail
11.467985,28.994377,0,1,1,1,4,4,4,6,3,4,1,5,0,4,14,the dog world
-77.595146,28.317259,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,multicultural politics
76.21405,-65.59597,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,moderndance choreography
-15.088212,25.70287,0,1,1,1,3,1,1,2,0,0,1,5,0,7,4,the avantgarde
-2.8973436,-68.561005,0,1,1,1,3,1,1,2,3,4,3,10,10,1,1,the film world
80.846,26.720278,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,this sport
-78.223976,22.730274,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,politics and sex
46.711887,-9.435699,0,1,2,1,4,4,4,6,7,4,7,5,0,13,7,the organ
1.1731863,7.000241,0,1,1,2,0,5,6,5,1,1,1,4,4,5,5,radical feminism
74.075005,-87.11016,0,1,2,1,4,1,1,2,0,5,0,11,11,12,12,harmonica players
-63.495533,13.40754,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,the Bush administration
66.11334,23.137594,0,1,2,0,2,2,2,3,5,6,10,1,12,7,7,Poker
47.07916,-83.59737,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,American classical music for half a century
-24.915333,21.655682,0,1,1,2,0,5,6,5,1,4,1,5,0,5,5,the community
-13.634011,32.545456,0,1,1,1,3,4,4,6,3,4,1,5,0,4,4,our schoolworld
46.78703,-85.32694,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,early music
7.0109167,-42.752552,0,1,1,2,4,4,4,6,7,0,5,6,12,7,14,shelter magazines
27.176886,15.305522,0,0,0,3,1,0,0,4,7,0,7,6,12,2,14,the pampas
78.94779,11.419163,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,British Boxing
82.21001,-2.533992,0,1,2,0,2,2,2,3,5,6,7,3,3,11,11,bicycles
-20.185093,93.62061,0,0,0,3,1,0,0,7,2,2,9,8,8,2,2,South Texas
-50.549774,95.63391,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,the Czech Republic
13.120916,-3.045261,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,all this
88.83473,28.258427,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,the 2002 Winter Games
78.75574,-33.168625,0,1,2,1,4,4,4,6,7,0,5,5,0,7,14,the flyfishing set
76.93865,13.042566,0,1,2,0,4,4,4,6,7,4,7,6,3,13,13,bodybuilding
-26.263948,12.515763,0,1,1,1,3,4,4,6,7,0,1,5,0,4,14,the ape men
-68.94345,-44.799187,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the present time
7.959529,-101.35595,0,1,1,1,3,1,1,2,0,3,5,7,7,8,8,the arts
21.437523,41.84939,0,1,2,1,4,4,4,6,7,0,7,6,12,13,14,expeditionaries
-65.05064,19.414194,0,1,1,2,3,3,3,1,4,7,1,0,5,4,4,the ancien regime
78.72781,-0.9142583,0,1,2,1,4,4,5,0,7,9,5,1,1,7,7,collectible autos
-73.209946,0.7348385,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,the Philippine revolution
-51.39033,24.630844,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,gubernatorial appointees
-40.494164,45.56086,0,0,1,2,0,5,6,5,1,1,6,4,4,3,5,the contemporary Midwest
22.724066,-55.085083,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,the talkshow circuit
16.67655,-3.743815,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,the balloon drop
-39.341866,14.935102,0,1,1,2,0,5,5,5,8,9,8,4,4,5,5,the leaseholders
-56.574986,-14.587742,0,1,1,2,0,5,6,5,1,1,6,5,0,5,5,the courtroom
79.35685,-26.359774,0,1,2,1,4,4,4,6,7,0,5,5,0,7,7,the nursery set
-28.624977,24.00804,0,1,1,2,0,5,6,5,1,0,1,4,12,5,5,all the French community
-64.647285,-44.869484,0,1,2,1,4,3,3,1,4,7,4,0,5,10,10,their time
52.047237,1.7556742,0,1,2,1,4,4,4,6,7,0,5,6,6,13,13,the green tables
8.573833,-3.6359496,0,1,2,2,4,4,4,6,7,0,7,5,9,7,7,saying he did not interview with clubs he had clearly interviewed with
-12.84535,-36.43471,0,1,1,2,4,4,5,0,8,4,8,1,1,1,1,computer science
0.54365367,-50.89401,0,1,1,2,0,5,6,5,1,1,1,5,0,5,5,the times
-18.671326,9.67601,0,1,1,2,0,5,6,5,1,4,1,5,0,5,5,Roman Catholic sainthood
-86.32269,23.24187,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,the campaign trail
-2.283461,43.35396,0,0,0,3,3,1,1,7,6,2,9,8,8,3,3,the New York theme dining world
46.128227,35.57359,0,1,2,0,2,2,2,3,5,0,10,9,9,9,9,the roosters
-89.28029,-27.349836,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the 1950s and 1960s
-20.129585,46.419544,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,the place
58.782665,12.295641,0,1,2,0,2,2,2,3,5,0,10,3,3,11,14,dressage horses
-40.233006,43.8209,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,postindustrial Maryland
29.885378,36.568214,0,1,2,2,4,4,5,0,8,4,8,6,1,13,14,meteorology
12.60652,-95.964226,0,1,1,1,3,1,1,2,3,3,5,7,7,8,8,photojournalism
25.529434,6.858828,0,1,2,1,4,3,4,1,7,0,7,0,12,7,7,current teenypop
71.04515,58.414448,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,a coach
7.5934367,-36.15935,0,1,1,1,4,4,5,7,6,3,5,7,7,8,8,modelbridge building
-36.65496,-19.786606,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,Morgan Stanley
77.91749,-30.244566,0,1,2,1,4,4,4,6,7,0,5,5,0,7,7,the dirt set
15.197376,-12.588684,0,1,2,1,4,4,4,6,7,4,7,5,0,13,7,womens sex
-60.07887,59.644005,0,1,1,2,0,5,6,5,1,1,1,4,4,5,5,the Hawaiian Jewish community
0.77779627,-30.710148,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,folk revivalists
53.79355,-73.82593,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,song
-3.2479942,81.08618,0,1,2,0,2,2,2,3,5,0,10,5,12,7,7,buncombe hokum hoopla and ballyhoo
-66.15349,-37.010487,0,1,2,1,4,3,4,1,4,7,4,5,5,7,7,his Biblical day
-44.517815,96.32996,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Ireland
-58.686863,83.75678,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,the Philippines
-59.233875,-42.02929,0,1,2,1,3,3,3,1,4,7,4,5,0,7,10,the hour
84.87649,49.71562,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,baseball collections
69.27054,-91.190094,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,the computerage orchestra
52.22508,-63.419434,0,1,2,1,3,4,4,2,0,5,0,11,11,7,12,Rock
48.444622,8.929009,0,1,2,1,4,4,4,6,7,0,7,6,12,13,14,bugs
9.53782,-4.5793657,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,Decision
-80.18966,-49.48466,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the new century
-71.23711,16.40594,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,the political espionage story
-17.985943,-66.53271,0,1,1,1,3,1,1,2,3,4,1,10,10,4,4,the spy genre
-91.32207,-29.194029,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the 30s
41.852856,-61.51537,0,1,2,1,3,1,1,2,0,5,0,11,11,1,1,recording
-12.499098,98.94639,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Georgia
-14.598086,-63.710175,0,1,1,1,3,1,1,2,3,4,1,5,0,4,4,the Gothic novel
34.0613,21.22256,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,the sintir
-27.860228,34.630096,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,the wine country
13.949996,-16.024712,0,1,1,2,4,4,5,6,7,4,8,6,1,13,7,categories
-20.307062,-14.194771,0,1,2,2,4,4,5,0,8,9,8,1,1,6,6,barbers
33.50391,-57.461037,0,1,2,1,3,1,1,2,3,5,3,10,10,1,1,Czech television
0.13980114,1.4632907,0,1,1,2,4,4,4,6,7,4,1,6,6,13,13,clean living
77.224724,-69.37011,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,British ballet
75.05982,-68.77706,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,American dance
-61.27698,21.854301,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,the new and younger set of faces expected to take over the ruling Politburo
49.671383,-37.108093,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,the tintype
20.628704,-67.59369,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,the comedy festival
19.880468,7.872697,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,NeoGeo
8.518332,9.480508,0,1,1,1,3,4,4,6,3,0,3,10,10,1,1,anchorwomen
-35.589745,-48.635937,0,1,1,1,3,1,1,2,0,3,1,7,7,4,4,Western modernism
8.891039,-12.303013,0,1,1,2,0,5,4,6,7,4,7,5,12,5,5,sexual harassment
-64.97894,23.043123,0,0,1,2,0,5,6,5,1,1,6,4,4,5,5,the Eastern bloc
14.8389015,-79.63541,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,interactive media
12.612674,28.05865,0,1,1,2,0,5,6,5,1,4,1,5,0,4,14,the sheepdog world
53.523193,13.156208,0,1,2,1,4,4,4,6,7,0,7,6,12,13,14,cows
44.321552,-36.08202,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,trends
88.21969,9.282234,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,marathons
24.680948,-84.8966,0,1,2,1,3,1,1,2,3,3,3,10,10,1,1,TV animation
-87.56053,25.523077,0,1,2,1,0,5,6,5,1,1,6,4,4,0,0,nominating night
13.984095,71.40211,0,1,2,1,4,4,4,6,7,0,7,5,0,13,14,the trees
-18.202335,42.911224,0,1,1,1,4,4,4,6,7,0,5,5,0,7,7,the Cabinet
60.750267,-76.172676,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,Latin American pop
-30.692396,53.9474,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,the subways
-88.1845,21.812803,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,the election
1.2549816,27.177681,0,1,2,2,4,4,5,0,8,9,8,6,6,13,13,fast food
15.253917,-52.00669,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,sports broadcasting
26.576498,73.64301,0,1,2,0,2,2,2,3,7,6,7,5,0,7,14,the turf
4.495444,21.83253,0,1,2,1,4,4,5,0,8,9,8,1,12,6,14,bargain hunters
30.479132,13.952097,0,1,2,1,4,4,4,6,7,0,7,6,12,7,14,Modiglianis
11.066278,29.77125,0,1,1,1,4,4,4,6,3,4,1,5,0,4,14,the cat world
-9.524794,87.13943,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,LA
22.213564,39.00197,0,1,2,1,4,4,4,6,7,4,1,5,0,4,14,adventure
-2.1723273,-10.03239,0,1,2,1,4,4,4,6,7,4,7,5,0,7,7,memory
19.959658,-38.147568,0,1,1,1,4,1,5,0,8,3,5,7,7,8,8,interior design
-27.413527,34.413235,0,1,1,2,0,5,5,0,8,9,8,1,6,6,6,the liquor world
-10.750483,56.362522,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,your local alley
88.599396,7.664075,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,distance running
54.46003,-65.4738,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,garage rock
-1.4853251,-73.44075,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,Indian movie stars
0.29591903,38.528286,0,1,1,1,4,4,5,0,8,4,5,6,6,13,13,culinary environments
-61.82465,70.63148,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Iraq
16.77142,-1.52935,0,1,1,1,3,4,4,6,7,4,1,5,0,4,4,Mayas dreams
23.103346,-3.1320326,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,restoration
46.318676,38.697475,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,the Houston Rockets
-45.096035,91.91039,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,countries
68.21506,-88.00082,0,1,2,1,4,1,1,2,0,5,0,11,11,12,12,string instruments
31.661737,-13.708602,0,1,2,2,0,5,5,0,8,1,8,1,1,5,7,traffic control
-47.94412,87.37847,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,America
42.664593,-23.823507,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,cheeses
-53.804577,10.663026,0,1,1,1,3,4,4,6,7,0,1,5,0,7,5,the lower fifth
34.299023,-8.729083,0,1,2,1,3,1,1,2,0,5,5,7,7,1,1,carousels
8.983923,65.89743,0,0,2,3,4,4,4,6,7,0,7,6,12,13,14,California wildlife
89.255714,24.335276,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,obscure biathletes fencers and other endangered Olympic species
6.453969,16.923159,0,1,2,0,4,4,4,6,7,0,7,6,12,5,14,losers
43.903877,26.879145,0,1,2,1,4,4,4,6,7,0,7,5,12,7,14,the Kringle clan
-8.127823,-48.000847,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,the Big Screen
-35.022156,8.957228,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,licensors
41.239124,-13.668669,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,jambalaya crawfish pie and file gumbo
-45.006763,19.93724,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,Congresses
8.946568,-98.409065,0,1,1,1,3,1,1,2,0,3,5,7,7,8,8,Conceptual Art
-21.26972,31.672695,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,the expo
-7.8185406,-20.441614,0,1,1,2,0,5,6,5,1,1,1,4,5,5,5,the AIDS crisis
18.779083,-66.83044,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,that traveling minstrel show
-25.622808,-82.61521,0,1,1,1,4,4,4,6,3,4,1,7,7,4,4,nature writing
16.773762,-95.821884,0,1,1,1,4,1,1,0,0,3,5,7,7,8,8,illustrators
45.554863,30.422745,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,the band
30.998398,12.96962,0,0,2,1,4,4,4,6,7,0,7,6,6,7,7,Montparnasse
-89.021774,22.821156,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,the 2004 campaign
-59.562645,84.39717,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,the Bahamas
-69.901505,11.688476,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,international terrorism
37.88077,-5.195255,0,1,2,1,4,4,4,6,7,4,5,5,0,7,7,the chess board
3.114821,-77.598366,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,the Cinema
-51.17484,38.522438,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,a doomed citystate
-57.295174,4.0263214,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,the family values movement
46.001736,-0.25144938,0,1,2,1,4,4,4,6,7,0,7,6,12,7,7,AIDS ribbons
-83.21381,-25.726799,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the mid19th century
-21.300451,36.016003,0,1,1,1,3,1,1,2,3,4,1,5,0,4,4,the Cocktail Hour
-56.625977,35.36999,0,0,1,2,0,5,6,5,1,1,6,4,4,0,0,state politics
-24.044685,19.25765,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,the Rotary Club crowd
-15.200357,12.014995,0,1,1,2,4,4,4,6,7,4,1,5,0,4,4,Buddhism
-14.074232,76.562416,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Dutchess County
55.187263,-68.55184,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,folk rock
-24.964407,93.801056,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,the Southwest
-35.989647,23.960081,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,the environmental movement
4.954071,-45.299168,0,1,1,2,3,1,5,0,3,9,3,10,10,1,1,the magazine world
-52.80277,95.16712,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Austria
-30.839077,-31.78919,0,1,1,2,3,1,5,0,8,9,8,1,1,6,6,the technology scene
74.87667,-31.482382,0,1,2,1,3,1,1,2,0,3,5,7,7,8,12,the Whitney Biennial set
-15.339636,43.542664,0,0,0,3,4,4,5,0,6,2,9,8,6,3,3,the pastry shop
15.708079,-32.62827,0,1,1,1,3,1,1,2,0,3,5,7,7,8,8,modern design
-33.162567,16.801472,0,1,2,1,4,4,4,6,7,0,7,6,0,13,7,the air conditioner
-17.583809,-92.324234,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,her particular genre
-44.837044,4.758446,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,the Indians
62.066784,-76.29561,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,Latin jazz
-62.442272,66.14149,0,0,0,3,0,0,6,4,2,8,2,2,2,2,2,the State of Israel
3.7862256,-98.26624,0,1,1,1,3,1,1,2,0,3,5,7,7,8,8,museums
53.83885,-74.35542,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,new music
11.125433,-51.48974,0,1,2,0,2,2,2,3,3,6,3,10,10,1,1,CBS
-29.517614,-48.470463,0,1,1,1,3,1,1,2,3,4,1,10,5,4,4,modern culture
81.960724,-6.175195,0,1,2,1,4,4,4,6,7,0,8,1,1,7,7,the car circuit
57.63956,-71.95138,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,klezmer music
-37.87114,-34.35022,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the sewerrepair industry
42.961483,-29.718033,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,orange juice
89.756714,0.3291501,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,StockCar Racing
-41.942524,96.96242,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Cornwall
-34.629623,-16.790638,0,1,1,2,4,5,5,0,8,9,8,1,1,6,6,investing
14.036971,-99.892426,0,1,2,1,4,1,1,2,0,3,5,7,7,8,8,current painting
-11.950643,96.92769,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,California
10.174965,-10.704676,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,profanity
-20.803759,61.725834,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,South Kensington
48.075405,-70.32943,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,Indian pop
-82.947014,-26.495207,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the late 20th century
-18.196184,-69.459526,0,1,1,1,3,1,1,2,3,4,1,10,10,4,4,fiction
-34.943325,13.374666,0,1,1,2,0,5,5,0,8,9,8,1,1,5,5,the Tot Department
26.299517,-2.421041,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,Edo
6.354109,-22.535492,0,1,1,1,4,4,4,6,7,4,1,5,0,4,4,the silent period
28.122276,36.25811,0,1,2,2,4,4,5,0,8,4,8,1,1,11,6,aviation
-0.24698097,-68.87886,0,1,1,2,3,1,5,0,8,9,3,10,10,1,1,the movie studios
-10.784062,98.50531,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Wyoming
-21.657421,37.754147,0,0,1,1,1,4,4,7,6,2,9,5,0,3,3,the lunatic asylum
53.445995,-65.718445,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,hard rock
48.35937,-24.674767,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,exotic fruit
20.548285,-47.166637,0,1,1,2,0,5,6,5,3,1,8,5,0,5,5,the counterfeit news release
-8.45489,16.422806,0,1,1,1,3,4,4,6,3,4,1,5,0,4,4,the unseen world
-8.673277,-88.14576,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,the music video generation
-40.10432,-16.102018,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the housing market
-13.965978,71.27877,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Flatbush
-53.494225,73.52326,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,the Himalayas
48.82443,-19.830095,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,a plant
14.683127,-42.728405,0,1,1,1,3,1,1,2,0,3,5,7,7,8,8,19thcentury photography
66.93056,22.652224,0,1,2,0,2,2,2,3,5,6,10,1,1,11,7,gambling
-78.09049,-29.370855,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the atomic age
-10.856822,-52.778877,0,1,1,1,4,4,4,6,3,4,5,7,7,8,7,paper
-54.570984,74.45517,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Nepal
43.598682,-28.375984,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,sugar
-17.218613,87.786995,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Berkeley Calif
27.710571,-71.31711,0,0,0,3,3,1,1,7,6,2,9,8,8,3,3,Off Broadway
-51.820568,-29.16312,0,1,1,2,0,3,6,5,1,1,4,0,5,5,5,the crisis
10.572589,-31.646671,0,1,1,1,4,4,4,6,7,3,5,7,7,8,8,the Einsteins of design
32.14018,-16.41364,0,1,1,1,4,4,5,0,7,4,8,1,1,7,7,the SDI
-44.021698,88.30691,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,the Netherlands
7.785511,-34.529358,0,1,1,1,4,4,5,0,8,3,5,7,7,8,8,these projects
-23.21365,19.990393,0,1,1,1,3,1,6,5,1,5,7,5,12,5,5,the young folk crowd
53.311275,11.763318,0,1,2,1,4,4,4,6,7,0,7,6,12,13,14,chickens
-11.276675,14.273138,0,1,1,1,3,3,4,6,7,4,1,5,0,4,4,the hereafter
-39.683407,12.20621,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the company
46.537018,11.322659,0,1,2,1,4,4,4,6,7,0,7,6,12,13,14,goombahs
-77.90068,-29.753052,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the paleoindustrial age
-29.890244,-24.121819,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the health business
-28.143017,-33.329926,0,1,1,2,4,5,5,0,8,9,8,1,1,6,6,our industry
