pca_x,pca_y,tsne_x,tsne_y,pca_tsne_x,pca_tsne_y,umap_x,umap_y,ivis_x,ivis_y,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,label,count
0.4085963,0.6178971,0.18109086,0.48824367,0.43299258,0.19084084,0.33495504,0.67298925,0.69386035,0.23795879,0,1,2,2,0,5,5,2,3,6,6,6,6,6,6,political snipers,1
0.4063112,0.5013423,0.6407618,0.5320106,0.49985403,0.5517819,0.64502007,0.6260227,0.6219367,0.43565884,0,1,2,2,0,5,6,2,1,6,6,9,9,9,12,traffic control,1
0.43569097,0.5049217,0.7502527,0.6008104,0.6835308,0.36332345,0.69988316,0.7150676,0.59151417,0.511116,0,1,0,1,2,5,5,2,3,7,1,5,10,10,5,the memorial wall,1
0.16343851,0.76487696,0.22762015,0.5283876,0.18941706,0.3837737,0.54925996,0.34843424,0.3687828,0.162521,0,1,2,1,3,4,4,5,4,9,9,0,0,0,7,media culture,1
0.35625678,0.40302014,0.8360263,0.20032051,0.6253097,0.95150316,0.97195226,0.39992195,0.7452897,0.5193426,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,the race,2
0.3944505,0.5794183,0.32520407,0.90037113,0.27398962,0.121712685,0.15188116,0.68733287,0.5990932,0.43413395,0,1,0,1,3,0,0,7,0,4,8,4,12,12,8,the 15th century,1
0.3352557,0.41196868,0.09437847,0.28304398,0.3250514,0.86679924,0.78320473,0.095184006,0.3358081,0.6051049,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,klezmer music,1
0.11773667,0.3173378,0.28746396,0.33257055,0.1610353,0.6206374,0.65178496,0.21858469,0.28201035,0.37955883,0,1,0,1,2,4,4,5,4,7,9,7,7,7,14,animation,1
0.35059848,0.43635345,0.23351514,0.36530903,0.2863325,0.74648476,0.6196937,0.1664429,0.48330963,0.45015976,0,1,0,1,3,4,4,5,4,0,9,0,0,0,7,Hollywood zombies,1
0.22198041,0.4852349,0.28855622,0.53009695,0.24213704,0.49642923,0.62154216,0.3258173,0.14911592,0.13453898,0,1,0,1,2,3,6,3,1,8,3,8,8,8,10,word processors,1
0.33688793,0.047986567,0.74393046,0.17992136,0.5874846,0.866886,0.3237359,0.13596568,0.68562394,0.7072815,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,figure skating,3
0.39477694,0.5112975,0.4707617,0.33759457,0.32110763,0.55711305,0.7344132,0.37295604,0.18174258,0.46166918,0,1,0,1,3,4,4,5,4,7,9,7,7,7,14,American fashion,1
0.8173014,0.2930649,0.8700046,0.73494965,0.93414116,0.29814407,0.64713806,0.93540794,0.61623305,0.91701543,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,Boston,1
0.29390642,0.44742727,0.28988004,0.53747797,0.24416834,0.48119035,0.61470026,0.32746968,0.2546233,0.21699898,0,1,0,1,2,3,6,3,1,8,10,8,8,8,10,shareware,1
0.33090314,0.45715883,0.23463228,0.2527907,0.25550258,0.6645505,0.6509376,0.07295719,0.39553183,0.61243796,0,1,0,1,3,4,4,5,5,0,7,10,4,13,7,the New York stage,1
0.23177367,0.5362416,0.73093766,0.2925939,0.6533775,0.57522887,0.39469594,0.77862686,0.5192038,0.4482658,0,1,0,1,3,3,3,1,6,9,1,5,5,5,5,the ape men,1
0.3459195,0.3189038,0.8422121,0.46219638,0.75095093,0.7424042,0.18827266,0.19331704,0.8886826,0.4676133,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,college coaches,1
0.33482045,0.2616331,0.96278876,0.3815699,0.7376285,0.7768825,0.22619146,0.20210679,0.85707104,0.4961975,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,the college game,1
0.27051142,0.3285235,0.39578,0.038170338,0.044187903,0.4360813,0.3304879,0.34153783,0.4366946,0.5842811,0,1,0,1,2,3,3,1,6,7,10,8,10,10,10,the insomniac set,1
0.62143636,0.6996644,0.58310795,0.7246522,0.51699686,0.27431327,0.42827612,0.6726795,0.6972922,0.40754086,0,1,2,2,0,5,5,2,3,6,6,5,5,5,5,the U.S.O.C.,1
0.48618063,0.03221479,0.91626644,0.38612184,0.75409573,0.8075007,0.22689754,0.15335009,0.81040764,0.69682103,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,Arena ball,1
0.45995647,0.41845638,0.030608505,0.2492328,0.3605869,0.44718975,0.8036918,0.33143997,0.22163895,0.5808234,0,1,0,1,2,3,6,3,1,7,3,7,7,7,14,underground construction,1
0.19902067,0.4880313,0.1631031,0.7877804,0.21645364,0.20511854,0.10219115,0.54943943,0.75703526,0.24956535,0,1,0,1,3,0,0,7,0,4,8,4,12,4,9,virtually another era,1
0.25201303,0.25201342,0.11376628,0.7850092,0.20805553,0.19657835,0.093770444,0.56051266,0.6536933,0.36243552,0,1,0,1,3,0,0,7,0,4,8,4,12,12,8,vintage,1
0.64918387,0.36051452,0.80031323,0.9178881,0.9505026,0.21887535,0.44849366,0.9838433,0.51623595,0.8723763,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,Belgrade,1
0.4704026,0.035458624,0.9225245,0.33250803,0.71445346,0.8766135,0.21679515,0.14531767,0.93174016,0.6233646,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,women's softball,1
0.7104461,0.2730425,0.8685254,0.687096,0.89860165,0.3198814,0.6792678,0.8820269,0.6512572,0.8600219,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,Bay Ridge,1
0.788901,0.43221477,0.8918274,0.6407402,0.86499465,0.2697593,0.6323504,0.8766681,0.7319393,0.8164512,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,Somerset County,2
0.6078346,0.45212528,0.76394427,0.55144227,0.78612435,0.29055315,0.70798296,0.7616326,0.50048816,0.7232296,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,the subway,1
0.58084875,0.50078297,0.7643995,0.54994696,0.78597033,0.28875676,0.698638,0.76485705,0.5085506,0.68996394,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,the subways,1
0.41991293,0.26677853,0.698845,0.30023587,0.7098215,0.57410234,0.9127119,0.50131387,0.42679542,0.6275507,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,dragonflies,1
0.5260065,0.15447426,0.7854632,0.20217368,0.60220087,0.8810913,0.94151706,0.40817237,0.71003354,0.73941076,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,mountain biking,1
0.13362351,0.42259508,0.08166313,0.10767615,0.47851065,0.9166554,0.7305495,0.0021228641,0.28539386,0.54951,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,modern-dance choreography,1
0.121545136,0.4497763,0.4010016,0.09971529,0.072380096,0.49691078,0.37716132,0.34156078,0.14827487,0.2953894,0,1,0,1,2,3,3,1,4,7,9,7,7,7,14,picture book repartee,1
0.30500543,0.85022366,0.39371008,0.6869006,0.3877113,0.080311894,0.37605745,0.54064965,0.58876866,0.14950609,0,1,2,2,0,5,5,2,3,6,1,6,6,6,1,the labor movement,2
0.33688793,0.57595074,0.39655995,0.68113893,0.34358904,0.29484743,0.39065248,0.53046,0.4334851,0.24649617,0,1,2,2,0,5,6,3,1,5,1,9,9,9,12,labor,1
0.285963,0.77986574,0.24150446,0.8766397,0.43157667,0.10283983,0.24019617,0.601432,0.68904614,0.15903416,0,1,2,2,0,0,0,7,0,4,8,4,6,4,1,Reagan-era American adolescence,1
0.57007617,0.7299776,0.7018204,0.6488506,0.73285866,0.28832647,0.6435054,0.7606343,0.5970631,0.56560373,0,0,1,2,0,5,5,4,2,3,4,3,3,3,4,the postwar American suburbs,2
0.4930359,0.28803134,0.6350242,0.1535599,0.6533344,0.47434115,0.8625727,0.6496609,0.3461133,0.6526093,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,water,1
0.85582155,0.69485456,0.75296664,0.8297186,0.8584819,0.12972909,0.4749753,0.9423961,0.53169376,0.7691508,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,America,1
0.2920566,0.47382548,0.25102377,0.9381138,0.19034293,0.07770857,0.04763615,0.6558917,0.79351914,0.3030721,0,1,0,1,3,0,0,7,0,4,8,4,12,12,8,the 1990's and beyond,1
0.39412406,0.6074944,0.45415005,0.5796355,0.3586895,0.38998324,0.56313616,0.4874981,0.45207503,0.10507095,0,1,2,2,0,5,6,3,1,5,3,11,11,11,3,hedge funds,1
0.18922742,0.37885904,0.8027971,0.13680723,0.45514047,0.7329805,0.8423937,0.4061987,0.2969558,0.41338784,0,1,0,1,2,3,3,1,6,7,10,8,8,8,10,machinery,1
0.91773665,0.5013423,0.7071167,0.8763536,0.81974494,0.118872225,0.4302402,0.91382366,0.4201444,0.932847,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,Latin America,1
0.48367792,0.6665548,0.48579994,0.6395362,0.38128778,0.28060567,0.46217722,0.5225768,0.53658533,0.20661621,0,1,2,2,0,5,5,2,3,9,6,9,9,9,12,crime,3
0.24951033,0.34597313,0.3207116,0.23525548,0.15493983,0.7371229,0.7722296,0.2730788,0.1639067,0.45359802,0,1,0,1,2,4,4,5,4,7,9,7,7,7,14,painters,2
0.39075083,0.7606264,0.25852945,0.49690995,0.15517959,0.3743998,0.5335353,0.35774034,0.3627118,0.3468468,0,1,2,1,3,5,5,2,4,9,1,9,9,9,12,Western intellection,1
0.24298151,0.7672259,0.41990477,0.48817748,0.31628463,0.38119102,0.61145264,0.4433084,0.29004377,0.15508112,0,1,2,2,0,5,6,3,1,5,3,11,11,11,3,the philosophy trade,1
0.34907508,0.4821029,0.17346364,0.6035728,0.4550522,0.47222564,0.42561907,0.438466,0.4880852,0.4306277,0,1,0,1,2,3,3,1,6,9,10,9,9,9,12,silence,1
0.41109902,0.18847874,0.9440086,0.37221277,0.7394507,0.7936269,0.22685903,0.17263934,0.9039568,0.5111549,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,professional basketball,1
0.5947769,0.5719239,0.7021426,0.5965836,0.73075366,0.3377001,0.663158,0.7091351,0.4911497,0.447887,0,0,1,3,4,2,6,4,2,3,4,3,3,3,4,housing,2
0.7435256,0.5126398,0.6546202,0.83661044,0.98501587,0.23201261,0.4393925,0.8767255,0.43203503,0.8740178,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,Calcutta,1
0.7622416,0.40581656,0.701279,0.7366799,0.9074105,0.45146918,0.38622385,0.87259454,0.3681931,0.8848279,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,the Sahara,1
0.14570183,0.4321029,0.6226067,0.3707623,0.5013617,0.6840098,0.7663633,0.50466454,0.27416062,0.4030439,0,1,0,1,2,3,3,1,6,9,0,9,9,9,0,the Sweet Science,1
0.16126223,0.730425,0.16588226,0.8248676,0.15796426,0.18408272,0.12246001,0.59069157,0.5629477,0.13598615,0,1,2,1,3,0,0,7,0,4,8,4,12,4,9,a new century,1
0.11055496,0.7129754,0.16456437,0.82615185,0.154187,0.18533382,0.12329435,0.5861475,0.5388378,0.111335576,0,1,2,1,3,0,0,7,0,4,8,4,12,4,9,the new century,1
0.32393906,0.25626397,0.3047176,0.45970184,0.5574502,0.75912225,0.44926387,0.15064202,0.8213799,0.3564914,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,sports broadcasting,1
0.22937976,0.40850112,0.4678366,0.02740553,0.374285,0.612551,0.75393754,0.42981398,0.22890866,0.4448664,0,1,0,1,2,3,6,1,1,7,3,8,8,8,10,the pipe-fitting world,1
0.16463548,0.46275166,0.17212737,0.787151,0.21436867,0.2245956,0.09699243,0.5246422,0.81164503,0.22851814,0,1,0,1,3,0,0,7,0,4,8,4,12,12,9,our era,2
0.31088138,0.6665548,0.45347518,0.3609337,0.31638595,0.46123362,0.7240543,0.37910655,0.20001352,0.34553558,0,1,2,1,3,4,6,3,1,5,3,11,11,11,3,the fashion world,2
0.49194777,0.56554806,0.8295052,0.9186472,0.96754456,0.2104986,0.4403296,0.99999994,0.44506636,0.6649443,0,0,2,1,3,5,5,4,2,3,4,3,3,3,4,prerevolutionary Moscow,1
0.39575624,0.39127517,0.09146187,0.4513659,0.22802964,0.62467533,0.50800353,0.103652455,0.58873,0.449577,0,1,0,1,3,4,4,5,4,0,9,0,0,0,7,sopranos,1
0.5627856,0.4165548,0.7875964,0.8167198,0.67703855,0.64890766,0.76365477,0.59764534,0.5932736,0.79376256,0,0,1,3,2,3,3,1,6,8,10,8,8,8,10,Wellfleet,1
0.51545155,0.37472034,0.21622318,0.23243323,0.2657565,0.6667963,0.65406984,0.06936556,0.38503328,0.6834759,0,0,1,3,3,4,4,4,2,3,4,3,3,3,4,Off Broadway,1
0.17453754,0.58970916,0.16291383,0.83906585,0.1667661,0.18832955,0.11098415,0.59279144,0.6646269,0.21525073,0,1,0,1,3,0,0,7,0,4,8,4,12,4,9,the millennium,2
0.43721437,0.80581653,0.43970844,0.7091342,0.48469388,0.21279427,0.50656587,0.57977897,0.66083735,0.11152011,0,1,2,2,0,5,5,2,3,6,6,6,6,6,6,lobbying groups,1
0.3763874,0.36532438,0.29310542,0.79403913,0.6688707,0.4567764,0.051525652,0.46054366,0.4890326,0.5490438,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,ice cream today,1
0.12437433,0.4067114,0.28839236,0.24765003,0.18107763,0.7371502,0.6811419,0.13281009,0.23788944,0.43274504,0,1,0,1,3,4,4,5,4,0,9,7,7,7,14,Performance Art,1
0.3085963,0.58266217,0.24317542,0.7679851,0.24654824,0.226036,0.08852035,0.4874178,0.6275436,0.3638827,0,1,0,1,3,0,0,7,0,4,8,4,12,12,9,his time and place,1
0.37976062,0.6901566,0.54405445,0.3701715,0.5650588,0.4279441,0.66725284,0.52399963,0.49773303,0.28034458,0,1,2,2,0,5,5,2,3,9,1,9,9,9,1,the nascent AIDS epidemic,1
0.45353645,0.5663311,0.44521195,0.5099146,0.45201224,0.26844448,0.56716686,0.4903783,0.45583558,0.25858837,0,1,2,2,0,5,6,3,1,5,3,11,11,11,3,the company,1
0.42013058,0.39217,0.69085324,0.4221108,0.6726735,0.6174811,0.7564536,0.5831411,0.51432186,0.50483197,0,1,0,1,2,3,3,1,6,8,10,5,5,5,5,landscapists,1
0.39020675,0.5663311,0.33531362,0.5227264,0.7080786,0.36512366,0.71128196,0.6990831,0.42287055,0.44932446,0,1,2,1,2,3,6,3,1,9,3,9,9,9,12,the seminar room,1
0.46409142,0.7774049,0.44684955,0.82295144,0.4870447,0.07753131,0.19706553,0.6157871,0.6640275,0.2362008,0,1,2,2,0,5,5,2,3,6,6,6,6,6,6,this new democracy,1
0.39934713,0.3885906,0.91632426,0.4126078,0.67117584,0.6950862,0.18216246,0.24051315,0.54415476,0.44602218,0,1,0,0,1,1,6,3,1,5,3,11,11,11,3,franchises,1
0.7460283,0.5690156,0.89490783,0.794644,0.99695504,0.34315062,0.61808914,0.9157056,0.6448962,0.74063456,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,states,1
0.4702938,0.6520134,0.43768585,0.86312294,0.47774577,0.11082989,0.28833288,0.62362444,0.75699663,0.27462387,0,1,2,2,0,5,5,2,3,6,6,6,6,6,6,the Republican convention,1
0.5477693,0.48109618,0.8970256,0.79974926,1.0,0.3385803,0.61870533,0.91458106,0.66553557,0.6175468,0,0,2,2,0,5,5,2,3,8,6,9,8,9,12,state boasts,1
0.48193687,0.63758385,0.44615874,0.86147606,0.49303633,0.11962256,0.28081065,0.62678003,0.83189774,0.24041608,0,1,2,2,0,5,5,2,3,6,6,6,6,6,6,presidential primaries,1
0.18389554,0.5681208,0.21379513,0.5175769,0.13490304,0.461995,0.6620284,0.38165396,0.3417921,0.20372187,0,1,2,1,3,3,6,3,1,4,10,8,8,4,10,trends,1
0.4499456,0.61565995,0.3638467,0.77592874,0.58030623,0.5356987,0.32490402,0.61166763,0.6884178,0.2878233,0,1,2,2,0,5,5,2,3,6,6,6,6,6,6,Gopac,1
0.04091403,0.66633105,0.23222566,0.604076,0.12207413,0.19569671,0.1356687,0.5761414,0.5057568,0.051331103,0,1,2,1,3,0,0,7,0,4,8,4,12,4,9,the digital era,1
0.42100108,0.36823267,0.76563215,0.4538651,0.61486524,0.5770032,0.45708126,0.7360781,0.581644,0.64167285,0,1,0,1,2,3,3,1,6,8,10,8,10,10,10,the digerati,1
0.22165397,0.7157718,0.2922667,0.5029342,0.19322342,0.45990726,0.5914534,0.28706667,0.25160715,0.14200798,0,1,2,1,3,4,6,3,1,9,9,9,9,9,12,the library world,1
0.3155604,0.3147651,0.031690776,0.28204525,0.3318425,0.9134201,0.8210338,0.1398327,0.49635062,0.5760545,0,1,0,1,2,3,3,1,5,8,10,8,4,8,10,punk,1
0.55723614,0.74250555,0.4039725,0.7999306,0.5338347,0.19686347,0.35798365,0.6200787,0.69284534,0.37397408,0,1,2,2,0,5,5,2,3,6,1,5,5,5,5,the left,4
0.1257889,0.46677852,0.3058387,0.23455682,0.16012448,0.7343169,0.7467235,0.23824114,0.13032296,0.3237599,0,1,0,1,3,4,4,5,4,7,9,7,7,7,14,visual artists,1
0.3054407,0.3527964,0.47871712,0.12625024,0.5362412,0.62958485,0.72429806,0.6771776,0.46486467,0.55859125,0,1,0,1,2,3,3,1,6,7,10,9,10,10,10,the chess board,1
0.7468988,0.27046978,0.8739681,0.6838763,0.89384437,0.32679045,0.68666154,0.8730535,0.575544,0.9086044,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,Woodstown,1
0.4960827,0.5678971,0.6571643,0.7757964,0.6457829,0.28820142,0.38802093,0.7881395,0.49750102,0.5714605,0,1,2,2,0,5,5,2,6,8,1,5,5,5,5,the Bengalis,2
0.23525572,0.41375837,0.46746504,0.44555467,0.48922047,0.6475943,0.48301083,0.14644222,0.53317285,0.2771297,0,1,0,1,2,3,3,1,4,9,9,9,9,9,12,the program,1
0.36670294,0.4104027,0.5219612,0.4107937,0.49002746,0.54263127,0.66329914,0.35078657,0.46417832,0.4942064,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,repartee,1
0.11882481,0.44284114,0.13504615,0.43310073,0.3972133,0.8439163,0.4719972,0.30990165,0.38244247,0.3984304,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,our genre,1
0.3462459,0.56823266,0.5268855,0.4839001,0.5537657,0.40453786,0.6412205,0.5042399,0.42952156,0.24779765,0,1,2,2,0,5,6,3,1,5,3,5,5,5,5,family physicians,1
0.28193688,0.4038031,0.16698891,0.53815836,0.40972322,0.52407706,0.5676289,0.2888338,0.3425848,0.39050493,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,diction,1
0.31360173,0.23243847,0.027047902,0.27933502,0.4535124,0.5444789,0.81063634,0.14306861,0.6228067,0.58863235,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,Punkin Crick,3
0.5031556,0.1111857,0.8323442,0.18611756,0.603535,0.9476631,0.9745323,0.39682376,0.81075567,0.7344671,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,Nascar tracks,1
0.26670295,0.403915,0.35248905,0.26622254,0.09976676,0.793154,0.77338487,0.2531355,0.08480999,0.5105527,0,1,0,1,3,4,4,5,4,7,9,7,7,7,14,Russian art,1
0.45636562,0.5605145,0.32790405,0.41658616,0.21032861,0.5359378,0.49461502,0.19002375,0.6765755,0.27980068,0,1,2,2,0,5,5,2,3,9,1,5,5,5,5,the times,1
0.38215452,0.3864653,0.94251895,0.35503182,0.51973236,0.52151304,0.23511285,0.28408322,0.5128331,0.47041053,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,bid whist,1
0.27072906,0.3435123,0.07123035,0.106230915,0.47375035,0.9092533,0.730588,0.0034424812,0.28778166,0.59510094,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,French contemporary dance,1
0.32132754,0.7144295,0.5227213,0.60676336,0.45899597,0.28630054,0.52208513,0.5614995,0.5002465,0.15779093,0,1,2,2,0,5,6,3,1,5,3,5,5,5,3,the agency,1
0.24004352,0.32136464,0.05594805,0.2653457,0.31135228,0.89923203,0.82886404,0.1405212,0.28376013,0.5501704,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,industrial rock,1
0.44896626,0.62472034,0.2648363,0.16407624,0.75431037,0.8595538,0.17716902,0.63995314,0.51336485,0.38078263,0,1,2,2,3,0,0,7,0,4,8,4,12,12,1,late 20th-century Brazil,1
0.3226333,0.46230423,0.20850778,0.55542946,0.4770491,0.62457275,0.6299116,0.24713415,0.4552072,0.4456725,0,1,0,1,3,4,4,5,4,0,9,0,0,0,7,the Big Screen,1
0.3850925,0.3118568,0.59335643,0.1726498,0.6659812,0.47019207,0.921184,0.6652208,0.32726234,0.561505,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,soft drinks,1
0.2677911,0.21208054,0.2097868,0.12159616,0.43176728,0.65956426,0.8530608,0.06471823,0.46792918,0.61608016,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,kazoos,1
0.33677912,0.42080536,0.29865924,0.46261892,0.5507127,0.7533479,0.46257526,0.1413818,0.54346836,0.23072289,0,1,0,0,1,1,6,3,1,5,9,0,0,0,7,farm broadcasting,1
0.26115343,0.29832214,0.47586474,0.3701788,0.3864754,0.5788844,0.72572297,0.3956992,0.46722347,0.5274721,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,men's hats,1
0.47257888,0.2580537,0.9511895,0.3215645,0.7500657,0.8580334,0.2603237,0.16827889,0.8620206,0.5862236,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,Brazilian basketball for the past 20 years,1
0.3155604,0.27136466,0.09186229,0.18803796,0.42075956,0.90044475,0.7846553,0.055492446,0.2570401,0.6087957,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,Latin music,1
0.42720348,0.50548095,0.64277744,0.21239409,0.694052,0.44998664,0.92629296,0.6309913,0.20378369,0.6503171,0,1,0,1,2,3,3,1,6,8,0,8,8,8,0,the salsa world,1
0.16420022,0.40525725,0.2843352,0.3459925,0.15728015,0.61228985,0.5773334,0.18194544,0.40756744,0.31652403,0,1,0,1,2,3,4,5,4,8,9,0,0,0,7,cartoons,1
0.40337324,0.5248322,0.21959299,0.7386956,0.5874961,0.5042037,0.08921349,0.48337865,0.7052676,0.32844138,0,1,2,2,0,5,3,2,6,8,1,5,5,5,5,Their Own,1
0.414037,0.58434004,0.74569654,0.28283197,0.8013903,0.5388478,0.9196821,0.5303223,0.30494088,0.594965,0,1,2,1,2,3,3,1,6,9,0,9,9,9,0,the elephant world,1
0.5149075,0.52651006,0.64574635,0.7716503,0.6375277,0.29892462,0.38676304,0.78648716,0.4410158,0.61021376,0,1,0,1,2,3,3,1,6,8,1,5,5,5,5,the Incas,1
0.41196954,0.30033556,0.6459047,0.24830334,0.6927043,0.5333968,0.87774533,0.60238445,0.19288883,0.6179353,0,1,0,1,2,3,3,1,6,8,0,8,8,8,0,a plant,1
0.27159956,0.33087248,0.16547883,0.3630823,0.28720418,0.79341274,0.60086256,0.15524344,0.51761836,0.42803442,0,1,0,1,3,4,4,5,4,0,9,0,0,0,7,1970's blaxploitation films,1
0.19597389,0.4496644,0.16646549,0.36278218,0.2886261,0.7924104,0.603584,0.15915637,0.43856034,0.30174145,0,1,0,1,3,4,4,5,4,0,9,0,0,0,7,1970's blaxploitation,1
0.18073994,0.3219239,0.265047,0.3337647,0.17758226,0.70995855,0.6306432,0.1854338,0.46932125,0.2553832,0,1,0,1,2,4,4,5,4,8,9,0,0,0,7,video game characters,1
0.18052231,0.67628634,0.114812195,0.6816505,0.12941799,0.286727,0.18241912,0.4772281,0.6501358,0.17033964,0,1,2,1,3,0,0,7,0,4,1,4,12,4,9,the younger generation,1
0.33558214,0.58534676,0.6996205,0.2886744,0.6092222,0.41650596,0.91334087,0.5159787,0.4360662,0.4664672,0,1,2,1,2,3,3,1,6,9,1,9,9,9,1,the wasp world,1
0.6619151,0.5344519,0.810235,0.8096305,0.90700674,0.18681395,0.5362565,0.9368767,0.42442697,0.8095164,0,0,1,3,4,2,2,4,7,2,5,2,2,2,13,the English Midlands,1
0.38715994,0.31331095,0.99137914,0.486726,0.6361439,0.6899433,0.13206166,0.24117869,0.8415649,0.51798284,0,1,0,0,1,1,1,0,8,1,2,5,1,1,5,the Knicks' ''Disease of Me'',1
0.26517954,0.33076063,0.07434422,0.13009831,0.47245532,0.89757264,0.73237234,0.0033850968,0.3804124,0.6364572,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,dog dancing,1
0.22883569,0.3980984,0.20343411,0.36575136,0.26292568,0.779896,0.6160353,0.16093497,0.24465644,0.28692973,0,1,0,1,3,4,4,5,4,0,9,0,0,0,7,low-budget film,1
0.5484222,0.6318792,0.3977478,0.8010148,0.53862107,0.20081371,0.3586126,0.6198377,0.68742204,0.4596004,0,1,2,2,0,5,5,2,3,6,1,5,5,5,5,the Right,1
0.32829162,0.3807606,0.6959045,0.13128152,0.48087803,0.5159557,0.5971913,0.34924895,0.42492968,0.5153702,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,sorts,2
0.63122964,0.75536907,0.5036627,0.77178526,0.5783687,0.12944257,0.5726095,0.7367436,0.6035304,0.57197523,0,0,1,2,0,5,5,2,3,6,6,6,6,6,6,a doomed city-state,1
0.74733406,0.40145412,0.8926567,0.643699,0.8649535,0.27114838,0.6338908,0.8765878,0.73996305,0.800134,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,Shackelford County,1
0.34124047,0.5191275,0.2835642,0.93074214,0.20468304,0.08865604,0.05236,0.65958667,0.7599644,0.32069075,0,1,0,1,3,0,0,7,0,4,8,4,12,12,8,the 1950's,1
0.2476605,0.35626397,0.7363057,0.48883864,0.62780297,0.7497469,0.36228377,0.23360528,0.6780739,0.32727587,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,matchmaking,1
0.251469,0.3704698,0.03366357,0.28331596,0.33024204,0.9108585,0.8209055,0.13826063,0.43128097,0.48636833,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,punk rock,2
0.320457,0.57002234,0.7377735,0.27615118,0.7994398,0.53584343,0.91616493,0.5330648,0.27085447,0.5351645,0,1,2,1,2,3,3,1,6,9,0,9,9,9,0,the animal world,1
0.3290533,0.37114093,0.4944432,0.4839178,0.51218337,0.50233305,0.3565845,0.48141643,0.31731483,0.5518799,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,"Kiss Me, Kate",1
0.35984766,0.29071587,0.8661093,0.897056,0.5228882,0.5258145,0.46969944,0.8195233,0.503804,0.60112274,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,Tybee,1
0.091947764,0.5304251,0.42668778,0.30877036,0.31703848,0.5875894,0.7994686,0.34039035,0.12235725,0.29401994,0,1,0,1,3,4,4,5,4,7,9,7,7,7,14,modern design,1
0.3959739,0.32002234,0.31488737,0.45606318,0.5549895,0.7696912,0.4671964,0.17858331,0.8584921,0.45685172,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,the sports page,1
0.33253536,0.63434005,0.593586,0.11372027,0.81397593,0.48302266,0.9412218,0.61566085,0.42490065,0.3154168,0,1,2,2,0,5,5,1,6,8,0,8,8,8,0,the dairy case,1
0.5387378,0.8457494,0.48788083,0.81342757,0.5220526,0.08993018,0.29432756,0.6805168,0.744555,0.17943062,0,1,2,2,0,5,5,2,3,6,6,6,6,6,6,Australian politics,1
0.16550599,0.57371366,0.28283304,0.3461858,0.59261554,0.38542396,0.6090651,0.20526236,0.38225883,0.29003775,0,1,0,1,3,4,4,5,4,9,9,0,0,0,7,the cartoon world,1
0.17921653,0.46152124,0.097959995,0.32996297,0.40945238,0.49159828,0.13179213,0.57976747,0.24601954,0.37224525,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,new ideas,1
