label	text	annotated	source	modifier	target
0	In the 1660 Orchid and Rock Amidst a Clump of Bamboo by Lu Dezhi everything seems to be in the process of growing		[]	[]	[]
1	In the 1960s Mr Colani in his Nehru jackets was the Peter Max of design and was known around the world	In the 1960s |Mr Colani| in his Nehru jackets was the *Peter Max* of /design/ and was known around the world	['Peter Max']	['design']	['Mr Colani']
1	In the 1970s and 80s Jaco Pastorius was the Charlie Parker of the electric bass spooking his colleagues with his brilliance he was also a daredevil composer and record maker and one of the most imposing volatile stage performers in jazz	In the 1970s and 80s |Jaco Pastorius| was the *Charlie Parker* of /the electric bass/ spooking his colleagues with his brilliance he was also a daredevil composer and record maker and one of the most imposing volatile stage performers in jazz	['Charlie Parker']	['the electric bass']	['Jaco Pastorius']
0	In the 2004 replay the Ted Rogers of the story is of all people James A Baker III the Bush family consigliere who so cannily gamed the 2000 count in Florida outsmarting the Gore forces at every turn		[]	[]	[]
1	In the 60s Mr Bernstein looked like the John F Kennedy of culture	In the 60s |Mr Bernstein| looked like the *John F Kennedy* of /culture/	['John F Kennedy']	['culture']	['Mr Bernstein']
1	In the Balkans the Chamberlain for our time Lord Owen after blaming the US for failing to supply the troops to force his surrender terms on the Bosnians is among those Europeans now touting a gettenderwithSerbia policy	In the Balkans the *Chamberlain* for /our time/ |Lord Owen| after blaming the US for failing to supply the troops to force his surrender terms on the Bosnians is among those Europeans now touting a gettenderwithSerbia policy	['Chamberlain']	['our time']	['Lord Owen']
0	In the Bottom place the Leaves from a Sprig of Mint and add one half Tablespoonful of powdered Sugar		[]	[]	[]
1	In the Delaware watershed they say the chinook salmon a carpetbagger from the Pacific Northwest would be the Hulk Hogan of sport fish pursued with little finesse by anglers whose only goal is to land the biggest fish in the shortest time	In the Delaware watershed they say |the chinook salmon| a carpetbagger from the Pacific Northwest would be the *Hulk Hogan* of /sport fish/ pursued with little finesse by anglers whose only goal is to land the biggest fish in the shortest time	['Hulk Hogan']	['sport fish']	['the chinook salmon']
1	In the Hollywood pantheon of recycled heroes he suggests a Clark Gable for the new millennium without the raised eyebrow and rakish leer	In the Hollywood pantheon of recycled heroes he suggests a *Clark Gable* for /the new millennium/ without the raised eyebrow and rakish leer	['Clark Gable']	['the new millennium']	[]
0	In the Judean Desert a Dig for History Comes Up Empty		[]	[]	[]
1	In the Luce tradition Mr Malkin can coin a phrase the economist Arthur Laffer is the Oliver North of Reaganomics Milton Friedman is one of those brilliant oneidea cranks and President Reagans alma mater is the providentially named Eureka College	In the Luce tradition Mr Malkin can coin a phrase the economist |Arthur Laffer| is the *Oliver North* of /Reaganomics/ Milton Friedman is one of those brilliant oneidea cranks and President Reagans alma mater is the providentially named Eureka College	['Oliver North']	['Reaganomics']	['Arthur Laffer']
0	In the Maw of the Death Machine		[]	[]	[]
0	In the Moore for Moore deal it looks as if the Jets got less		[]	[]	[]
0	In the Primary for State Comptroller		[]	[]	[]
0	In the Street Across Europe a Weekend of Antiwar Rallies		[]	[]	[]
1	In the book Great Merchants of Early New York The Society for the Architecture of the City 1987 Joseph Devorkin calls him the Napoleon of the Department Store industry	In the book Great Merchants of Early New York The Society for the Architecture of the City 1987 Joseph Devorkin calls |him| the *Napoleon* of /the Department Store industry/	['Napoleon']	['the Department Store industry']	['him']
1	In the capital intellectuals refer to Mr Thaksin as the Berlusconi of Asia a reference to Prime Minister Silvio Berlusconi of Italy a business tycoon who has faced continuing accusations of conflict of interest	In the capital intellectuals refer to |Mr Thaksin| as the *Berlusconi* of /Asia/ a reference to Prime Minister Silvio Berlusconi of Italy a business tycoon who has faced continuing accusations of conflict of interest	['Berlusconi']	['Asia']	['Mr Thaksin']
1	In the course of his 23year pontificate the holy father  who is 81 and ailing but may yet turn out to be the Strom Thurmond of popes  has taken on both communism and the excesses of capitalism	In the course of his 23year pontificate |the holy father|  who is 81 and ailing but may yet turn out to be the *Strom Thurmond* of /popes/  has taken on both communism and the excesses of capitalism	['Strom Thurmond']	['popes']	['the holy father']
1	In the depths a young woman Maria Brigitte Helm the Kirsten Dunst of the Weimar Republic prophesies the coming of a messianic figure called the Mediator whose name sums up the temperate reformist message buried in the movies sweep and bombast	In the depths a young woman Maria |Brigitte Helm| the *Kirsten Dunst* of /the Weimar Republic/ prophesies the coming of a messianic figure called the Mediator whose name sums up the temperate reformist message buried in the movies sweep and bombast	['Kirsten Dunst']	['the Weimar Republic']	['Brigitte Helm']
1	In the elegant precision and savage acuity of lyrics for songs like Blizzard of Lies The Wheelers and the Dealers My Attorney Bernie Cant Take You Nowhere and Im Hip to name several of the roughly 100 songs hes written Mr Frishberg might be described as the Stephen Sondheim of jazz songwriting	In the elegant precision and savage acuity of lyrics for songs like Blizzard of Lies The Wheelers and the Dealers My Attorney Bernie Cant Take You Nowhere and Im Hip to name several of the roughly 100 songs hes written |Mr Frishberg| might be described as the *Stephen Sondheim* of /jazz songwriting/	['Stephen Sondheim']	['jazz songwriting']	['Mr Frishberg']
0	In the emergency room in Christ Hospital in Chicago last June 13 four doctors watched the Bulls finish off the Utah Jazz for the National Basketball Association title		[]	[]	[]
0	In the end Luo and the narrator discover the true potency of imaginative literature and why it is hated and feared by those who wish to control others for the Little Seamstress transformed by her contact with Balzac comes to understand her own sexual power and leaves the Phoenix of the Sky for the city		[]	[]	[]
0	In the end The Baxter is a Baxter of a movie well meaning and mildly likable but unlikely to sweep you off your feet		[]	[]	[]
1	In the eyes of Judy Kastin a society member and a professional calligrapher who teaches the craft to gradeschool children in Long Island Mr Jackson is the Bruce Springsteen of the quill and vellum set	In the eyes of Judy Kastin a society member and a professional calligrapher who teaches the craft to gradeschool children in Long Island |Mr Jackson| is the *Bruce Springsteen* of /the quill and vellum set/	['Bruce Springsteen']	['the quill and vellum set']	['Mr Jackson']
1	In the fall issue of The American Scholar in an anguished angry article titled A Loss for Words Plagiarism and Silence Mr Bowers has outlined his twoyear quest to track down Mr Sumner and put a stop to the man he calls the Ted Bundy of the poetry world	In the fall issue of The American Scholar in an anguished angry article titled A Loss for Words Plagiarism and Silence Mr Bowers has outlined his twoyear quest to track down |Mr Sumner| and put a stop to the man he calls the *Ted Bundy* of /the poetry world/	['Ted Bundy']	['the poetry world']	['Mr Sumner']
0	In the glare we often lose sight of the poor unhappy black child who reinvented herself as a legend in her own lifetime  the Josephine Baker of previous biographies and memoirs		[]	[]	[]
0	In the last two weeks alone the jockey won the Kentucky Derby the Pimlico Special and the BlackEyed Susan for fillies		[]	[]	[]
1	In the last two years Mr Horie has made headline news with a success story that has turned him into the Bill Gates of Japan	In the last two years Mr Horie has made headline news with a success story that has turned |him| into the *Bill Gates* of /Japan/	['Bill Gates']	['Japan']	['him']
1	In the last two years Valentine has shown faith in Yoshii 34 who did not come with great hyperbole like the Yankee owner calling Hideki Irabu the Nolan Ryan of Japan	In the last two years Valentine has shown faith in Yoshii 34 who did not come with great hyperbole like the Yankee owner calling |Hideki Irabu| the *Nolan Ryan* of /Japan/	['Nolan Ryan']	['Japan']	['Hideki Irabu']
1	In the late 1960s and early 70s the English folk and rock singer Roy Harper was set to burst out of the underground and become the Bob Dylan of the United Kingdom	In the late 1960s and early 70s the English folk and rock singer |Roy Harper| was set to burst out of the underground and become the *Bob Dylan* of /the United Kingdom/	['Bob Dylan']	['the United Kingdom']	['Roy Harper']
